enabled,record_id,family,asset_kind,preset_family,parent_id,parent_name,name,slug,source_dataset,source_feature_id,source_section,source_extraction_status,source_confidence,geometry_type,atlas_category,substyle,aspect_ratio,size,quality,transparent_background,source_summary,subject_brief,prompt_notes,negative_notes,prompt,output_filename,selection_notes
true,context-123-madrona-decay-wild,hazard,primary,locationEnvironment,district-4-meridian,Meridian,Madrona Decay Wild,madrona-decay-wild,context.geojson,123,Seattle Atlas,canonical-geojson,high,Point,hazard,uncanny,3:2,1536x1024,medium,false,"Parts of Madrona have collapsed into an urban decay Wild whose damaged streets and altered growth complicate Meridian's lakefront routes. Status: Established urban decay Wild. Known for: Unstable structures, altered growth, and unreliable streets. Access: Marked perimeter routes only.","A lakefront residential area collapsing into an urban decay Wild: buckled streets, unstable houses, altered roots and vines, marked perimeter routes, and distant recovery crews. Keep the hazard ecological and structural; do not invent a named monster or definitive supernatural cause.",Use public atlas canon only. Preserve recognizable Puget Sound geography and the subject's relationship to adjacent districts or routes.,"do not reveal or invent GM-only actors, conspiracies, hidden facilities, secret inhabitants, unresolved rumors, or definitive explanations for ambiguous phenomena; do not invent a featured monster, named entity, or settled cause","Create original Cybermancy lore artwork for Madrona Decay Wild, a focused cinematic location establishing image. Canonical context: Parts of Madrona have collapsed into an urban decay Wild whose damaged streets and altered growth complicate Meridian's lakefront routes. Status: Established urban decay Wild. Known for: Unstable structures, altered growth, and unreliable streets. Access: Marked perimeter routes only. Visual direction: A lakefront residential area collapsing into an urban decay Wild: buckled streets, unstable houses, altered roots and vines, marked perimeter routes, and distant recovery crews. Keep the hazard ecological and structural; do not invent a named monster or definitive supernatural cause. Use a grounded semi-photorealistic Cybermancy aesthetic: believable near-future cyberpunk, lived-in human activity, functional technology, physically plausible architecture and materials, visible maintenance and repair, muted charcoal and steel colors, cool teal-blue ambient light, restrained amber-orange practical light, Seattle atmospheric depth, readable shadows, and selective technological or Resonance glow only where motivated. Compose as a 3:2 landscape environment suitable for an atlas lore panel, with a clear focal structure, foreground human scale, midground activity, and geographic context in the background. Avoid: do not reveal or invent GM-only actors, conspiracies, hidden facilities, secret inhabitants, unresolved rumors, or definitive explanations for ambiguous phenomena; do not invent a featured monster, named entity, or settled cause; text, captions, logos, readable signage, labels, maps, diagrams, borders, stat blocks, UI or HUD overlays, pseudo-writing, copyrighted character likenesses, cartoon or anime treatment, superhero styling, generic space-marine imagery, glossy plastic, excessive chrome, rainbow neon, unexplained glowing clutter, sterile utopian futurism, muddy darkness, or an uninhabited generic cyberpunk city.",poi-madrona-decay-wild.webp,Generated from context.geojson feature 123; GM notes intentionally excluded from image prompt.
true,context-124-aqre-the-works,event,primary,eventEnvironment,district-7-gasworks,Gasworks,AQRE / The Works,aqre-the-works,context.geojson,124,Seattle Atlas,canonical-geojson,high,Point,event,industrial,3:2,1536x1024,medium,false,"The Works is Gasworks' annual exposition, festival, and induction season, when workshops demonstrate new projects and prospective members enter the district's maker culture. Status: Annual exposition and induction festival. Known for: Public demonstrations, new makers, prototypes, and Gasworks-wide celebration. Access: Public exhibitions with member-only workshop events. Organizations: Greater Seattle Workshop Exchange.","Gasworks' annual exposition and induction festival staged like a compact nineteenth-century world's fair rebuilt by cyberpunk makers: temporary halls, working prototypes, demonstrations, art-machines, food, crowds, and prospective members. Make it celebratory, inventive, and slightly hazardous, with no readable banners or labels.",Use public atlas canon only. Preserve recognizable Puget Sound geography and the subject's relationship to adjacent districts or routes.,"do not reveal or invent GM-only actors, conspiracies, hidden facilities, secret inhabitants, unresolved rumors, or definitive explanations for ambiguous phenomena","Create original Cybermancy lore artwork for AQRE / The Works, a cinematic public-event establishing image. Canonical context: The Works is Gasworks' annual exposition, festival, and induction season, when workshops demonstrate new projects and prospective members enter the district's maker culture. Status: Annual exposition and induction festival. Known for: Public demonstrations, new makers, prototypes, and Gasworks-wide celebration. Access: Public exhibitions with member-only workshop events. Organizations: Greater Seattle Workshop Exchange. Visual direction: Gasworks' annual exposition and induction festival staged like a compact nineteenth-century world's fair rebuilt by cyberpunk makers: temporary halls, working prototypes, demonstrations, art-machines, food, crowds, and prospective members. Make it celebratory, inventive, and slightly hazardous, with no readable banners or labels. Use a grounded semi-photorealistic Cybermancy aesthetic: believable near-future cyberpunk, lived-in human activity, functional technology, physically plausible architecture and materials, visible maintenance and repair, muted charcoal and steel colors, cool teal-blue ambient light, restrained amber-orange practical light, Seattle atmospheric depth, readable shadows, and selective technological or Resonance glow only where motivated. Compose as a 3:2 landscape environment suitable for an atlas lore panel, with a clear focal structure, foreground human scale, midground activity, and geographic context in the background. Avoid: do not reveal or invent GM-only actors, conspiracies, hidden facilities, secret inhabitants, unresolved rumors, or definitive explanations for ambiguous phenomena; text, captions, logos, readable signage, labels, maps, diagrams, borders, stat blocks, UI or HUD overlays, pseudo-writing, copyrighted character likenesses, cartoon or anime treatment, superhero styling, generic space-marine imagery, glossy plastic, excessive chrome, rainbow neon, unexplained glowing clutter, sterile utopian futurism, muddy darkness, or an uninhabited generic cyberpunk city.",poi-aqre-the-works.webp,Generated from context.geojson feature 124; GM notes intentionally excluded from image prompt.
true,context-125-eriador-inc,corporate,primary,locationEnvironment,district-7-gasworks,Gasworks,"Eriador, Inc.",eriador-inc,context.geojson,125,Seattle Atlas,canonical-geojson,high,Point,corporate,industrial,3:2,1536x1024,medium,false,"Eriador, Inc. operates inside Gasworks' larger workshop ecosystem and employs Stella Brownlock. Status: Active Gasworks technology firm. Known for: Small-scale technical work within the workshop economy. Access: Business access by appointment.","A small active technology firm embedded within the larger Gasworks workshop ecosystem: compact offices opening directly into a practical fabrication floor, a small skilled team, repaired instruments, prototypes, and appointment-controlled entry. It should feel independent and technically serious, not like a corporate tower.",Use public atlas canon only. Preserve recognizable Puget Sound geography and the subject's relationship to adjacent districts or routes.,"do not reveal or invent GM-only actors, conspiracies, hidden facilities, secret inhabitants, unresolved rumors, or definitive explanations for ambiguous phenomena","Create original Cybermancy lore artwork for Eriador, Inc., a focused cinematic location establishing image. Canonical context: Eriador, Inc. operates inside Gasworks' larger workshop ecosystem and employs Stella Brownlock. Status: Active Gasworks technology firm. Known for: Small-scale technical work within the workshop economy. Access: Business access by appointment. Visual direction: A small active technology firm embedded within the larger Gasworks workshop ecosystem: compact offices opening directly into a practical fabrication floor, a small skilled team, repaired instruments, prototypes, and appointment-controlled entry. It should feel independent and technically serious, not like a corporate tower. Use a grounded semi-photorealistic Cybermancy aesthetic: believable near-future cyberpunk, lived-in human activity, functional technology, physically plausible architecture and materials, visible maintenance and repair, muted charcoal and steel colors, cool teal-blue ambient light, restrained amber-orange practical light, Seattle atmospheric depth, readable shadows, and selective technological or Resonance glow only where motivated. Compose as a 3:2 landscape environment suitable for an atlas lore panel, with a clear focal structure, foreground human scale, midground activity, and geographic context in the background. Avoid: do not reveal or invent GM-only actors, conspiracies, hidden facilities, secret inhabitants, unresolved rumors, or definitive explanations for ambiguous phenomena; text, captions, logos, readable signage, labels, maps, diagrams, borders, stat blocks, UI or HUD overlays, pseudo-writing, copyrighted character likenesses, cartoon or anime treatment, superhero styling, generic space-marine imagery, glossy plastic, excessive chrome, rainbow neon, unexplained glowing clutter, sterile utopian futurism, muddy darkness, or an uninhabited generic cyberpunk city.",poi-eriador-inc.webp,Generated from context.geojson feature 125; GM notes intentionally excluded from image prompt.
true,context-130-kirkland-downs,settlement,primary,locationEnvironment,region-104-silicon-wilds,Silicon Wilds,Kirkland Downs,kirkland-downs,context.geojson,130,Seattle Atlas,canonical-geojson,high,Point,settlement,frontier,3:2,1536x1024,medium,false,"Kirkland Downs occupies surviving lakefront and earthquake ruins, balancing fishing, agriculture, and salvage under a local mayor and council. Status: Independent fishing, agricultural, and salvage enclave. Known for: Earthquake ruins, lake trade, local farming, and salvage. Access: Lake landings and the I-405 corridor. Governance: Mayor and local council.","A Lake Washington fishing, agricultural, and salvage enclave built among earthquake-damaged lakefront structures: docks, small boats, gardens, repaired homes, salvage sheds, and a modest civic center. Show local self-government and working trade links.",Use public atlas canon only. Preserve recognizable Puget Sound geography and the subject's relationship to adjacent districts or routes.,"do not reveal or invent GM-only actors, conspiracies, hidden facilities, secret inhabitants, unresolved rumors, or definitive explanations for ambiguous phenomena","Create original Cybermancy lore artwork for Kirkland Downs, a focused cinematic location establishing image. Canonical context: Kirkland Downs occupies surviving lakefront and earthquake ruins, balancing fishing, agriculture, and salvage under a local mayor and council. Status: Independent fishing, agricultural, and salvage enclave. Known for: Earthquake ruins, lake trade, local farming, and salvage. Access: Lake landings and the I-405 corridor. Governance: Mayor and local council. Visual direction: A Lake Washington fishing, agricultural, and salvage enclave built among earthquake-damaged lakefront structures: docks, small boats, gardens, repaired homes, salvage sheds, and a modest civic center. Show local self-government and working trade links. Use a grounded semi-photorealistic Cybermancy aesthetic: believable near-future cyberpunk, lived-in human activity, functional technology, physically plausible architecture and materials, visible maintenance and repair, muted charcoal and steel colors, cool teal-blue ambient light, restrained amber-orange practical light, Seattle atmospheric depth, readable shadows, and selective technological or Resonance glow only where motivated. Compose as a 3:2 landscape environment suitable for an atlas lore panel, with a clear focal structure, foreground human scale, midground activity, and geographic context in the background. Avoid: do not reveal or invent GM-only actors, conspiracies, hidden facilities, secret inhabitants, unresolved rumors, or definitive explanations for ambiguous phenomena; text, captions, logos, readable signage, labels, maps, diagrams, borders, stat blocks, UI or HUD overlays, pseudo-writing, copyrighted character likenesses, cartoon or anime treatment, superhero styling, generic space-marine imagery, glossy plastic, excessive chrome, rainbow neon, unexplained glowing clutter, sterile utopian futurism, muddy darkness, or an uninhabited generic cyberpunk city.",poi-kirkland-downs.webp,Generated from context.geojson feature 130; GM notes intentionally excluded from image prompt.
true,context-131-badvue,settlement,primary,locationEnvironment,region-104-silicon-wilds,Silicon Wilds,Badvue,badvue,context.geojson,131,Seattle Atlas,canonical-geojson,high,Point,settlement,frontier,3:2,1536x1024,medium,false,"Former downtown Bellevue has become Badvue, a casino boomtown where expedition outfitting, vice, salvage money, and house politics meet. Status: Casino boomtown and expedition hub. Known for: Casinos, outfitting, vice, and fast frontier money. Access: Ferries, I-405, and guarded local approaches. Governance: A compact among the dominant houses. Organizations: Lucky Crossing and Badvue's house compact.","Former downtown Bellevue transformed into a casino boomtown and expedition hub: occupied glass towers, improvised casino entrances, outfitters, guarded salvage money, crowded streets, and competing house compounds. Keep the frontier energy fast and opportunistic without a cartoon neon-strip aesthetic.",Use public atlas canon only. Preserve recognizable Puget Sound geography and the subject's relationship to adjacent districts or routes.,"do not reveal or invent GM-only actors, conspiracies, hidden facilities, secret inhabitants, unresolved rumors, or definitive explanations for ambiguous phenomena","Create original Cybermancy lore artwork for Badvue, a focused cinematic location establishing image. Canonical context: Former downtown Bellevue has become Badvue, a casino boomtown where expedition outfitting, vice, salvage money, and house politics meet. Status: Casino boomtown and expedition hub. Known for: Casinos, outfitting, vice, and fast frontier money. Access: Ferries, I-405, and guarded local approaches. Governance: A compact among the dominant houses. Organizations: Lucky Crossing and Badvue's house compact. Visual direction: Former downtown Bellevue transformed into a casino boomtown and expedition hub: occupied glass towers, improvised casino entrances, outfitters, guarded salvage money, crowded streets, and competing house compounds. Keep the frontier energy fast and opportunistic without a cartoon neon-strip aesthetic. Use a grounded semi-photorealistic Cybermancy aesthetic: believable near-future cyberpunk, lived-in human activity, functional technology, physically plausible architecture and materials, visible maintenance and repair, muted charcoal and steel colors, cool teal-blue ambient light, restrained amber-orange practical light, Seattle atmospheric depth, readable shadows, and selective technological or Resonance glow only where motivated. Compose as a 3:2 landscape environment suitable for an atlas lore panel, with a clear focal structure, foreground human scale, midground activity, and geographic context in the background. Avoid: do not reveal or invent GM-only actors, conspiracies, hidden facilities, secret inhabitants, unresolved rumors, or definitive explanations for ambiguous phenomena; text, captions, logos, readable signage, labels, maps, diagrams, borders, stat blocks, UI or HUD overlays, pseudo-writing, copyrighted character likenesses, cartoon or anime treatment, superhero styling, generic space-marine imagery, glossy plastic, excessive chrome, rainbow neon, unexplained glowing clutter, sterile utopian futurism, muddy darkness, or an uninhabited generic cyberpunk city.",poi-badvue.webp,Generated from context.geojson feature 131; GM notes intentionally excluded from image prompt.
true,context-132-mercer-island-outpost,settlement,primary,locationEnvironment,,,Mercer Island Outpost,mercer-island-outpost,context.geojson,132,Seattle Atlas,canonical-geojson,high,Point,settlement,frontier,3:2,1536x1024,medium,false,"Mercer Island lies outside the Silicon Wilds' strict east-of-lake geography but is culturally and operationally part of its settlement network. Status: Agrarian lake outpost. Known for: Food production, lake trade, and operational ties to the Silicon Wilds. Access: Lake crossings and locally controlled roads.","An agrarian lake outpost on Mercer Island with terraced food plots, repaired waterfront homes, small cargo docks, fishing craft, and locally maintained roads. Frame Eastside ruins across the water to show operational ties while keeping the island geographically separate from the Silicon Wilds.",Use public atlas canon only. Preserve recognizable Puget Sound geography and the subject's relationship to adjacent districts or routes.,"do not reveal or invent GM-only actors, conspiracies, hidden facilities, secret inhabitants, unresolved rumors, or definitive explanations for ambiguous phenomena; do not place Silicon Wilds territory west of Lake Washington or merge Mercer Island into its geographic boundary","Create original Cybermancy lore artwork for Mercer Island Outpost, a focused cinematic location establishing image. Canonical context: Mercer Island lies outside the Silicon Wilds' strict east-of-lake geography but is culturally and operationally part of its settlement network. Status: Agrarian lake outpost. Known for: Food production, lake trade, and operational ties to the Silicon Wilds. Access: Lake crossings and locally controlled roads. Visual direction: An agrarian lake outpost on Mercer Island with terraced food plots, repaired waterfront homes, small cargo docks, fishing craft, and locally maintained roads. Frame Eastside ruins across the water to show operational ties while keeping the island geographically separate from the Silicon Wilds. Use a grounded semi-photorealistic Cybermancy aesthetic: believable near-future cyberpunk, lived-in human activity, functional technology, physically plausible architecture and materials, visible maintenance and repair, muted charcoal and steel colors, cool teal-blue ambient light, restrained amber-orange practical light, Seattle atmospheric depth, readable shadows, and selective technological or Resonance glow only where motivated. Compose as a 3:2 landscape environment suitable for an atlas lore panel, with a clear focal structure, foreground human scale, midground activity, and geographic context in the background. Avoid: do not reveal or invent GM-only actors, conspiracies, hidden facilities, secret inhabitants, unresolved rumors, or definitive explanations for ambiguous phenomena; do not place Silicon Wilds territory west of Lake Washington or merge Mercer Island into its geographic boundary; text, captions, logos, readable signage, labels, maps, diagrams, borders, stat blocks, UI or HUD overlays, pseudo-writing, copyrighted character likenesses, cartoon or anime treatment, superhero styling, generic space-marine imagery, glossy plastic, excessive chrome, rainbow neon, unexplained glowing clutter, sterile utopian futurism, muddy darkness, or an uninhabited generic cyberpunk city.",poi-mercer-island-outpost.webp,Generated from context.geojson feature 132; GM notes intentionally excluded from image prompt.
true,context-133-forgetown,settlement,primary,locationEnvironment,region-104-silicon-wilds,Silicon Wilds,Forgetown,forgetown,context.geojson,133,Seattle Atlas,canonical-geojson,high,Point,settlement,industrial,3:2,1536x1024,medium,false,"Built around former Factoria, Forgetown manufactures whatever the frontier can pay for and turns Gasworks prototypes into rugged production goods. Status: Walled manufacturing settlement. Known for: Scaling rough prototypes into practical mass production. Access: I-405 freight traffic and controlled gates. Governance: Competing entrepreneurs and workshop owners. Connections: Gasworks prototypes commonly move here for larger production runs.","A walled manufacturing settlement built around former Factoria, with controlled gates, rugged production halls, loading yards, entrepreneurs, and workers scaling rough Gasworks prototypes into practical goods. The place should feel competitive, noisy, and economically vital.",Use public atlas canon only. Preserve recognizable Puget Sound geography and the subject's relationship to adjacent districts or routes.,"do not reveal or invent GM-only actors, conspiracies, hidden facilities, secret inhabitants, unresolved rumors, or definitive explanations for ambiguous phenomena","Create original Cybermancy lore artwork for Forgetown, a focused cinematic location establishing image. Canonical context: Built around former Factoria, Forgetown manufactures whatever the frontier can pay for and turns Gasworks prototypes into rugged production goods. Status: Walled manufacturing settlement. Known for: Scaling rough prototypes into practical mass production. Access: I-405 freight traffic and controlled gates. Governance: Competing entrepreneurs and workshop owners. Connections: Gasworks prototypes commonly move here for larger production runs. Visual direction: A walled manufacturing settlement built around former Factoria, with controlled gates, rugged production halls, loading yards, entrepreneurs, and workers scaling rough Gasworks prototypes into practical goods. The place should feel competitive, noisy, and economically vital. Use a grounded semi-photorealistic Cybermancy aesthetic: believable near-future cyberpunk, lived-in human activity, functional technology, physically plausible architecture and materials, visible maintenance and repair, muted charcoal and steel colors, cool teal-blue ambient light, restrained amber-orange practical light, Seattle atmospheric depth, readable shadows, and selective technological or Resonance glow only where motivated. Compose as a 3:2 landscape environment suitable for an atlas lore panel, with a clear focal structure, foreground human scale, midground activity, and geographic context in the background. Avoid: do not reveal or invent GM-only actors, conspiracies, hidden facilities, secret inhabitants, unresolved rumors, or definitive explanations for ambiguous phenomena; text, captions, logos, readable signage, labels, maps, diagrams, borders, stat blocks, UI or HUD overlays, pseudo-writing, copyrighted character likenesses, cartoon or anime treatment, superhero styling, generic space-marine imagery, glossy plastic, excessive chrome, rainbow neon, unexplained glowing clutter, sterile utopian futurism, muddy darkness, or an uninhabited generic cyberpunk city.",poi-forgetown.webp,Generated from context.geojson feature 133; GM notes intentionally excluded from image prompt.
true,context-134-fool-s-end,settlement,primary,locationEnvironment,region-104-silicon-wilds,Silicon Wilds,Fool's End,fool-s-end,context.geojson,134,Seattle Atlas,canonical-geojson,high,Point,settlement,frontier,3:2,1536x1024,medium,false,"Redmond's surviving settlement, commonly called Fool's End, is a fortified military fief controlling a major route into the eastern Wilds. Status: Fortified settlement and military fief. Known for: Tolls, hardened defenses, and control of the Redmond approach. Access: SR-520 corridor under local inspection and toll. Governance: Marshal Tamsin Rook.","A fortified settlement occupying Redmond's surviving approach, with hardened walls, toll inspection lanes, repurposed office structures, patrols, traders, and the SR-520 route continuing east. Convey a durable military fief without depicting an active siege.",Use public atlas canon only. Preserve recognizable Puget Sound geography and the subject's relationship to adjacent districts or routes.,"do not reveal or invent GM-only actors, conspiracies, hidden facilities, secret inhabitants, unresolved rumors, or definitive explanations for ambiguous phenomena","Create original Cybermancy lore artwork for Fool's End, a focused cinematic location establishing image. Canonical context: Redmond's surviving settlement, commonly called Fool's End, is a fortified military fief controlling a major route into the eastern Wilds. Status: Fortified settlement and military fief. Known for: Tolls, hardened defenses, and control of the Redmond approach. Access: SR-520 corridor under local inspection and toll. Governance: Marshal Tamsin Rook. Visual direction: A fortified settlement occupying Redmond's surviving approach, with hardened walls, toll inspection lanes, repurposed office structures, patrols, traders, and the SR-520 route continuing east. Convey a durable military fief without depicting an active siege. Use a grounded semi-photorealistic Cybermancy aesthetic: believable near-future cyberpunk, lived-in human activity, functional technology, physically plausible architecture and materials, visible maintenance and repair, muted charcoal and steel colors, cool teal-blue ambient light, restrained amber-orange practical light, Seattle atmospheric depth, readable shadows, and selective technological or Resonance glow only where motivated. Compose as a 3:2 landscape environment suitable for an atlas lore panel, with a clear focal structure, foreground human scale, midground activity, and geographic context in the background. Avoid: do not reveal or invent GM-only actors, conspiracies, hidden facilities, secret inhabitants, unresolved rumors, or definitive explanations for ambiguous phenomena; text, captions, logos, readable signage, labels, maps, diagrams, borders, stat blocks, UI or HUD overlays, pseudo-writing, copyrighted character likenesses, cartoon or anime treatment, superhero styling, generic space-marine imagery, glossy plastic, excessive chrome, rainbow neon, unexplained glowing clutter, sterile utopian futurism, muddy darkness, or an uninhabited generic cyberpunk city.",poi-fool-s-end.webp,Generated from context.geojson feature 134; GM notes intentionally excluded from image prompt.
true,context-135-i-405-wilds-corridor,route,primary,routeEnvironment,region-104-silicon-wilds,Silicon Wilds,I-405 Wilds Corridor,i-405-wilds-corridor,context.geojson,135,Seattle Atlas,canonical-geojson,high,LineString,route,frontier,3:2,1536x1024,medium,false,"Surviving stretches of I-405 form the Wilds' main north-south trade spine among Kirkland Downs, Badvue, and Forgetown. Status: Partially secured settlement corridor. Known for: Trade among Kirkland Downs, Badvue, and Forgetown. Access: Convoys, settlement patrols, and negotiated tolls.","A trade convoy on surviving I-405 segments linking Eastside settlements, moving through patched pavement, vegetation, collapsed interchanges, negotiated toll posts, and settlement patrols. Show a usable but discontinuous commercial spine.",Use public atlas canon only. Preserve recognizable Puget Sound geography and the subject's relationship to adjacent districts or routes.,"do not reveal or invent GM-only actors, conspiracies, hidden facilities, secret inhabitants, unresolved rumors, or definitive explanations for ambiguous phenomena; do not invent a featured monster, named entity, or settled cause","Create original Cybermancy lore artwork for I-405 Wilds Corridor, a cinematic travel-corridor establishing image. Canonical context: Surviving stretches of I-405 form the Wilds' main north-south trade spine among Kirkland Downs, Badvue, and Forgetown. Status: Partially secured settlement corridor. Known for: Trade among Kirkland Downs, Badvue, and Forgetown. Access: Convoys, settlement patrols, and negotiated tolls. Visual direction: A trade convoy on surviving I-405 segments linking Eastside settlements, moving through patched pavement, vegetation, collapsed interchanges, negotiated toll posts, and settlement patrols. Show a usable but discontinuous commercial spine. Use a grounded semi-photorealistic Cybermancy aesthetic: believable near-future cyberpunk, lived-in human activity, functional technology, physically plausible architecture and materials, visible maintenance and repair, muted charcoal and steel colors, cool teal-blue ambient light, restrained amber-orange practical light, Seattle atmospheric depth, readable shadows, and selective technological or Resonance glow only where motivated. Compose as a 3:2 landscape environment suitable for an atlas lore panel, with a clear focal structure, foreground human scale, midground activity, and geographic context in the background. Avoid: do not reveal or invent GM-only actors, conspiracies, hidden facilities, secret inhabitants, unresolved rumors, or definitive explanations for ambiguous phenomena; do not invent a featured monster, named entity, or settled cause; text, captions, logos, readable signage, labels, maps, diagrams, borders, stat blocks, UI or HUD overlays, pseudo-writing, copyrighted character likenesses, cartoon or anime treatment, superhero styling, generic space-marine imagery, glossy plastic, excessive chrome, rainbow neon, unexplained glowing clutter, sterile utopian futurism, muddy darkness, or an uninhabited generic cyberpunk city.",route-i-405-wilds-corridor.webp,Generated from context.geojson feature 135; GM notes intentionally excluded from image prompt.
true,context-136-sr-520-wilds-corridor,route,primary,routeEnvironment,region-104-silicon-wilds,Silicon Wilds,SR-520 Wilds Corridor,sr-520-wilds-corridor,context.geojson,136,Seattle Atlas,canonical-geojson,high,LineString,route,frontier,3:2,1536x1024,medium,false,"The surviving SR-520 corridor connects Eastside lake approaches with Fool's End and the routes beyond Redmond. Status: Partially secured east-west corridor. Known for: Access from Lake Washington toward Fool's End. Access: Patrolled segments, tolls, and hazardous gaps.","A convoy moving east from Lake Washington toward Redmond along partially secured SR-520, crossing repaired gaps between overgrown technology campuses, toll positions, and hazardous abandoned segments. The direction from lake frontier to fortified interior should be visually clear.",Use public atlas canon only. Preserve recognizable Puget Sound geography and the subject's relationship to adjacent districts or routes.,"do not reveal or invent GM-only actors, conspiracies, hidden facilities, secret inhabitants, unresolved rumors, or definitive explanations for ambiguous phenomena; do not invent a featured monster, named entity, or settled cause","Create original Cybermancy lore artwork for SR-520 Wilds Corridor, a cinematic travel-corridor establishing image. Canonical context: The surviving SR-520 corridor connects Eastside lake approaches with Fool's End and the routes beyond Redmond. Status: Partially secured east-west corridor. Known for: Access from Lake Washington toward Fool's End. Access: Patrolled segments, tolls, and hazardous gaps. Visual direction: A convoy moving east from Lake Washington toward Redmond along partially secured SR-520, crossing repaired gaps between overgrown technology campuses, toll positions, and hazardous abandoned segments. The direction from lake frontier to fortified interior should be visually clear. Use a grounded semi-photorealistic Cybermancy aesthetic: believable near-future cyberpunk, lived-in human activity, functional technology, physically plausible architecture and materials, visible maintenance and repair, muted charcoal and steel colors, cool teal-blue ambient light, restrained amber-orange practical light, Seattle atmospheric depth, readable shadows, and selective technological or Resonance glow only where motivated. Compose as a 3:2 landscape environment suitable for an atlas lore panel, with a clear focal structure, foreground human scale, midground activity, and geographic context in the background. Avoid: do not reveal or invent GM-only actors, conspiracies, hidden facilities, secret inhabitants, unresolved rumors, or definitive explanations for ambiguous phenomena; do not invent a featured monster, named entity, or settled cause; text, captions, logos, readable signage, labels, maps, diagrams, borders, stat blocks, UI or HUD overlays, pseudo-writing, copyrighted character likenesses, cartoon or anime treatment, superhero styling, generic space-marine imagery, glossy plastic, excessive chrome, rainbow neon, unexplained glowing clutter, sterile utopian futurism, muddy darkness, or an uninhabited generic cyberpunk city.",route-sr-520-wilds-corridor.webp,Generated from context.geojson feature 136; GM notes intentionally excluded from image prompt.
true,context-137-port-of-tacoma,transit,primary,locationEnvironment,region-103-tacoma,Tacoma,Port of Tacoma,port-of-tacoma,context.geojson,137,Seattle Atlas,canonical-geojson,high,Point,transit,industrial,3:2,1536x1024,medium,false,"Tacoma's deepwater port is the foundation of its independence and a trade asset Seattle cannot afford to lose. Status: Primary regional deepwater port. Known for: International cargo, military logistics, and Black Helix-secured convoys. Access: Ephorate-controlled harbor and credentialed freight zones. Organizations: Tacoma Ephorate and Black Helix.","A vast working deepwater port with container cranes, ocean-going cargo ships, rail transfer, military logistics, harbor patrols, and credentialed freight zones. Show the port as the material foundation of Tacoma's independence and regional trade.",Use public atlas canon only. Preserve recognizable Puget Sound geography and the subject's relationship to adjacent districts or routes.,"do not reveal or invent GM-only actors, conspiracies, hidden facilities, secret inhabitants, unresolved rumors, or definitive explanations for ambiguous phenomena","Create original Cybermancy lore artwork for Port of Tacoma, a focused cinematic location establishing image. Canonical context: Tacoma's deepwater port is the foundation of its independence and a trade asset Seattle cannot afford to lose. Status: Primary regional deepwater port. Known for: International cargo, military logistics, and Black Helix-secured convoys. Access: Ephorate-controlled harbor and credentialed freight zones. Organizations: Tacoma Ephorate and Black Helix. Visual direction: A vast working deepwater port with container cranes, ocean-going cargo ships, rail transfer, military logistics, harbor patrols, and credentialed freight zones. Show the port as the material foundation of Tacoma's independence and regional trade. Use a grounded semi-photorealistic Cybermancy aesthetic: believable near-future cyberpunk, lived-in human activity, functional technology, physically plausible architecture and materials, visible maintenance and repair, muted charcoal and steel colors, cool teal-blue ambient light, restrained amber-orange practical light, Seattle atmospheric depth, readable shadows, and selective technological or Resonance glow only where motivated. Compose as a 3:2 landscape environment suitable for an atlas lore panel, with a clear focal structure, foreground human scale, midground activity, and geographic context in the background. Avoid: do not reveal or invent GM-only actors, conspiracies, hidden facilities, secret inhabitants, unresolved rumors, or definitive explanations for ambiguous phenomena; text, captions, logos, readable signage, labels, maps, diagrams, borders, stat blocks, UI or HUD overlays, pseudo-writing, copyrighted character likenesses, cartoon or anime treatment, superhero styling, generic space-marine imagery, glossy plastic, excessive chrome, rainbow neon, unexplained glowing clutter, sterile utopian futurism, muddy darkness, or an uninhabited generic cyberpunk city.",poi-port-of-tacoma.webp,Generated from context.geojson feature 137; GM notes intentionally excluded from image prompt.
